player_name,position,Age,market_value_eur,club,season
Mathys de Carvalho,Defensive Midfield,20.0,,Olympique Lyon,2425
Maxence Caqueret,Central Midfield,25.0,16000000.0,Olympique Lyon,2425
Corentin Tolisso,Central Midfield,30.0,12000000.0,Olympique Lyon,2425
Jordan Veretout,Central Midfield,32.0,4000000.0,Olympique Lyon,2425
Mahamadou Diawara,Central Midfield,20.0,2000000.0,Olympique Lyon,2425
Rayan Cherki,Attacking Midfield,21.0,45000000.0,Olympique Lyon,2425
Malick Fofana,Left Winger,20.0,30000000.0,Olympique Lyon,2425
Thiago Almada,Left Winger,24.0,25000000.0,Olympique Lyon,2425
Saïd Benrahma,Left Winger,29.0,10000000.0,Olympique Lyon,2425
Wilfried Zaha,Left Winger,32.0,5000000.0,Olympique Lyon,2425
Ernest Nuamah,Right Winger,21.0,15000000.0,Olympique Lyon,2425
Georges Mikautadze,Centre-Forward,24.0,22000000.0,Olympique Lyon,2425
Gift Orban,Centre-Forward,22.0,10000000.0,Olympique Lyon,2425
Alexandre Lacazette,Centre-Forward,34.0,6000000.0,Olympique Lyon,2425
Mama Baldé,Centre-Forward,29.0,4000000.0,Olympique Lyon,2425
Alejandro Gomes Rodríguez,Centre-Forward,17.0,100000.0,Olympique Lyon,2425
Enzo Molebe,Centre-Forward,17.0,100000.0,Olympique Lyon,2425
Gerónimo Rulli,Goalkeeper,33.0,8000000.0,Olympique Marseille,2425
Jeffrey de Lange,Goalkeeper,27.0,2000000.0,Olympique Marseille,2425
Rubén Blanco,Goalkeeper,29.0,1000000.0,Olympique Marseille,2425
Jelle Van Neck,Goalkeeper,21.0,50000.0,Olympique Marseille,2425
Leonardo Balerdi,Centre-Back,26.0,20000000.0,Olympique Marseille,2425
Lilian Brassier,Centre-Back,25.0,10000000.0,Olympique Marseille,2425
Luiz Felipe,Centre-Back,28.0,5000000.0,Olympique Marseille,2425
Derek Cornelius,Centre-Back,27.0,5000000.0,Olympique Marseille,2425
Bamo Meïté,Centre-Back,23.0,4000000.0,Olympique Marseille,2425
Chancel Mbemba,Centre-Back,30.0,2000000.0,Olympique Marseille,2425
Roggerio Nyakossi,Centre-Back,21.0,500000.0,Olympique Marseille,2425
Rony Mimb Baheng,Centre-Back,20.0,,Olympique Marseille,2425
Quentin Merlin,Left-Back,23.0,15000000.0,Olympique Marseille,2425
Ulisses Garcia,Left-Back,29.0,5000000.0,Olympique Marseille,2425
Alexi Koum,Left-Back,19.0,100000.0,Olympique Marseille,2425
Amar Dedić,Right-Back,22.0,12000000.0,Olympique Marseille,2425
Amir Murillo,Right-Back,29.0,10000000.0,Olympique Marseille,2425
Pol Lirola,Right-Back,27.0,4000000.0,Olympique Marseille,2425
Pierre-Emile Højbjerg,Defensive Midfield,29.0,20000000.0,Olympique Marseille,2425
Ismaël Bennacer,Defensive Midfield,27.0,15000000.0,Olympique Marseille,2425
Geoffrey Kondogbia,Defensive Midfield,32.0,7000000.0,Olympique Marseille,2425
Adrien Rabiot,Central Midfield,30.0,25000000.0,Olympique Marseille,2425
Ismaël Koné,Central Midfield,23.0,9000000.0,Olympique Marseille,2425
Valentin Rongier,Central Midfield,30.0,9000000.0,Olympique Marseille,2425
Bilal Nadir,Central Midfield,21.0,5000000.0,Olympique Marseille,2425
Gaël Lafont,Central Midfield,19.0,,Olympique Marseille,2425
Luis Henrique,Right Midfield,23.0,25000000.0,Olympique Marseille,2425
Valentín Carboni,Attacking Midfield,20.0,12000000.0,Olympique Marseille,2425
Enzo Sternal,Attacking Midfield,18.0,1500000.0,Olympique Marseille,2425
Darryl Bakola,Attacking Midfield,17.0,200000.0,Olympique Marseille,2425
Jonathan Rowe,Left Winger,22.0,12000000.0,Olympique Marseille,2425
Amine Harit,Left Winger,28.0,8000000.0,Olympique Marseille,2425
Salim Ben Seghir,Left Winger,22.0,400000.0,Olympique Marseille,2425
Mason Greenwood,Right Winger,23.0,40000000.0,Olympique Marseille,2425
Keyliane Abdallah,Right Winger,19.0,100000.0,Olympique Marseille,2425
Amine Gouiri,Centre-Forward,25.0,30000000.0,Olympique Marseille,2425
Elye Wahi,Centre-Forward,22.0,22000000.0,Olympique Marseille,2425
Neal Maupay,Centre-Forward,28.0,8000000.0,Olympique Marseille,2425
Faris Moumbagna,Centre-Forward,24.0,5000000.0,Olympique Marseille,2425
Robinio Vaz,Centre-Forward,18.0,150000.0,Olympique Marseille,2425
Gianluigi Donnarumma,Goalkeeper,26.0,40000000.0,Paris Saint Germain,2425
Matvey Safonov,Goalkeeper,26.0,20000000.0,Paris Saint Germain,2425
Arnau Tenas,Goalkeeper,24.0,3000000.0,Paris Saint Germain,2425
Louis Mouquet,Goalkeeper,20.0,,Paris Saint Germain,2425
Willian Pacho,Centre-Back,23.0,65000000.0,Paris Saint Germain,2425
Marquinhos,Centre-Back,31.0,35000000.0,Paris Saint Germain,2425
Lucas Beraldo,Centre-Back,21.0,25000000.0,Paris Saint Germain,2425
Milan Škriniar,Centre-Back,30.0,15000000.0,Paris Saint Germain,2425
Presnel Kimpembe,Centre-Back,29.0,5000000.0,Paris Saint Germain,2425
Axel Tape,Centre-Back,17.0,2000000.0,Paris Saint Germain,2425
Noham Kamara,Centre-Back,18.0,500000.0,Paris Saint Germain,2425
Nuno Mendes,Left-Back,23.0,70000000.0,Paris Saint Germain,2425
Lucas Hernández,Left-Back,29.0,25000000.0,Paris Saint Germain,2425
Achraf Hakimi,Right-Back,26.0,80000000.0,Paris Saint Germain,2425
Yoram Zague,Right-Back,19.0,2500000.0,Paris Saint Germain,2425
Naoufel El Hannach,Right-Back,18.0,,Paris Saint Germain,2425
Vitinha,Defensive Midfield,25.0,80000000.0,Paris Saint Germain,2425
Gabriel Moscardo,Defensive Midfield,19.0,8000000.0,Paris Saint Germain,2425
João Neves,Central Midfield,20.0,80000000.0,Paris Saint Germain,2425
Warren Zaïre-Emery,Central Midfield,19.0,55000000.0,Paris Saint Germain,2425
Fabián Ruiz,Central Midfield,29.0,40000000.0,Paris Saint Germain,2425
Carlos Soler,Central Midfield,28.0,18000000.0,Paris Saint Germain,2425
Senny Mayulu,Central Midfield,19.0,15000000.0,Paris Saint Germain,2425
Kang-in Lee,Attacking Midfield,24.0,25000000.0,Paris Saint Germain,2425
Marco Asensio,Attacking Midfield,29.0,20000000.0,Paris Saint Germain,2425
Wassim Slama,Attacking Midfield,16.0,,Paris Saint Germain,2425
Khvicha Kvaratskhelia,Left Winger,24.0,90000000.0,Paris Saint Germain,2425
Bradley Barcola,Left Winger,22.0,70000000.0,Paris Saint Germain,2425
Quentin Ndjantou,Left Winger,17.0,,Paris Saint Germain,2425
Désiré Doué,Right Winger,20.0,90000000.0,Paris Saint Germain,2425
Ibrahim Mbaye,Right Winger,17.0,3000000.0,Paris Saint Germain,2425
Ousmane Dembélé,Centre-Forward,28.0,90000000.0,Paris Saint Germain,2425
Gonçalo Ramos,Centre-Forward,24.0,40000000.0,Paris Saint Germain,2425
Randal Kolo Muani,Centre-Forward,26.0,30000000.0,Paris Saint Germain,2425
Brice Samba,Goalkeeper,31.0,12000000.0,Rc Lens,2425
Mathew Ryan,Goalkeeper,33.0,2500000.0,Rc Lens,2425
Hervé Koffi,Goalkeeper,28.0,1200000.0,Rc Lens,2425
Denis Petric,Goalkeeper,37.0,100000.0,Rc Lens,2425
Roman Karolewicz,Goalkeeper,20.0,,Rc Lens,2425
Adam Delplace,Goalkeeper,18.0,,Rc Lens,2425
Ilan Jourdren,Goalkeeper,16.0,,Rc Lens,2425
Abdukodir Khusanov,Centre-Back,21.0,35000000.0,Rc Lens,2425
Kevin Danso,Centre-Back,26.0,25000000.0,Rc Lens,2425
Facundo Medina,Centre-Back,26.0,25000000.0,Rc Lens,2425
Juma Bah,Centre-Back,19.0,6000000.0,Rc Lens,2425
Malang Sarr,Centre-Back,26.0,5000000.0,Rc Lens,2425
Jonathan Gradit,Centre-Back,32.0,4000000.0,Rc Lens,2425
Nidal Celik,Centre-Back,18.0,1800000.0,Rc Lens,2425
Ismaëlo Ganiou,Centre-Back,20.0,1000000.0,Rc Lens,2425
Kyllian Antonio,Centre-Back,17.0,300000.0,Rc Lens,2425
Souleymane Sagnan,Centre-Back,20.0,,Rc Lens,2425
Jhoanner Chávez,Left-Back,23.0,3500000.0,Rc Lens,2425
Deiver Machado,Left-Back,31.0,3000000.0,Rc Lens,2425
Massadio Haïdara,Left-Back,32.0,1500000.0,Rc Lens,2425
Oscar Lenne,Left-Back,18.0,,Rc Lens,2425
Przemyslaw Frankowski,Right-Back,30.0,7000000.0,Rc Lens,2425
Ruben Aguilar,Right-Back,32.0,3500000.0,Rc Lens,2425
Tom Pouilly,Right-Back,22.0,800000.0,Rc Lens,2425
Hamzat Ojediran,Defensive Midfield,21.0,1800000.0,Rc Lens,2425
Nampalys Mendy,Defensive Midfield,33.0,1800000.0,Rc Lens,2425
Andy Diouf,Central Midfield,22.0,15000000.0,Rc Lens,2425
Neil El Aynaoui,Central Midfield,23.0,15000000.0,Rc Lens,2425
Adrien Thomasson,Central Midfield,31.0,5000000.0,Rc Lens,2425
David Da Costa,Attacking Midfield,24.0,6000000.0,Rc Lens,2425
Angelo Fulgini,Attacking Midfield,28.0,5000000.0,Rc Lens,2425
Anass Zaroury,Left Winger,24.0,8000000.0,Rc Lens,2425
Kembo Diliwidi,Left Winger,19.0,50000.0,Rc Lens,2425
Jeremy Agbonifo,Right Winger,19.0,5000000.0,Rc Lens,2425
Hervé Boua Dié,Right Winger,19.0,,Rc Lens,2425
Wesley Saïd,Second Striker,30.0,3000000.0,Rc Lens,2425
M'Bala Nzola,Centre-Forward,28.0,6000000.0,Rc Lens,2425
Martín Satriano,Centre-Forward,24.0,5000000.0,Rc Lens,2425
Goduine Koyalipou,Centre-Forward,25.0,2500000.0,Rc Lens,2425
Florian Sotoca,Centre-Forward,34.0,2000000.0,Rc Lens,2425
Rémy Labeau Lascary,Centre-Forward,22.0,2000000.0,Rc Lens,2425
Rayan Fofana,Centre-Forward,19.0,50000.0,Rc Lens,2425
Gabin Capuano,Centre-Forward,19.0,50000.0,Rc Lens,2425
Djordje Petrovic,Goalkeeper,25.0,20000000.0,Rc Strasbourg Alsace,2425
Robin Risser,Goalkeeper,20.0,1500000.0,Rc Strasbourg Alsace,2425
Alaa Bellaarouch,Goalkeeper,23.0,400000.0,Rc Strasbourg Alsace,2425
Karl-Johan Johnsson,Goalkeeper,35.0,300000.0,Rc Strasbourg Alsace,2425
Mamadou Sarr,Centre-Back,19.0,20000000.0,Rc Strasbourg Alsace,2425
Ismaël Doukouré,Centre-Back,21.0,18000000.0,Rc Strasbourg Alsace,2425
Abakar Sylla,Centre-Back,22.0,10000000.0,Rc Strasbourg Alsace,2425
Andrew Omobamidele,Centre-Back,23.0,8000000.0,Rc Strasbourg Alsace,2425
Saïdou Sow,Centre-Back,22.0,6000000.0,Rc Strasbourg Alsace,2425
Yoni Gomis,Centre-Back,19.0,700000.0,Rc Strasbourg Alsace,2425
Amadou Cissé,Centre-Back,19.0,,Rc Strasbourg Alsace,2425
Sacha Lung,Centre-Back,17.0,,Rc Strasbourg Alsace,2425
Caleb Wiley,Left-Back,20.0,8000000.0,Rc Strasbourg Alsace,2425
Eduard Sobol,Left-Back,30.0,900000.0,Rc Strasbourg Alsace,2425
Thomas Delaine,Left-Back,33.0,600000.0,Rc Strasbourg Alsace,2425
Guéla Doué,Right-Back,22.0,18000000.0,Rc Strasbourg Alsace,2425
Marvin Senaya,Right-Back,24.0,1800000.0,Rc Strasbourg Alsace,2425
Abdoul Ouattara,Right-Back,19.0,1200000.0,Rc Strasbourg Alsace,2425
Karol Fila,Right-Back,27.0,600000.0,Rc Strasbourg Alsace,2425
Junior Mwanga,Defensive Midfield,22.0,6000000.0,Rc Strasbourg Alsace,2425
Rabby Nzingoula,Defensive Midfield,19.0,2500000.0,Rc Strasbourg Alsace,2425
Pape Diong,Defensive Midfield,19.0,800000.0,Rc Strasbourg Alsace,2425
Andrey Santos,Central Midfield,21.0,35000000.0,Rc Strasbourg Alsace,2425
Habib Diarra,Central Midfield,21.0,20000000.0,Rc Strasbourg Alsace,2425
Valentín Barco,Central Midfield,20.0,12000000.0,Rc Strasbourg Alsace,2425
Samir El Mourabet,Central Midfield,19.0,50000.0,Rc Strasbourg Alsace,2425
Diego Moreira,Left Midfield,20.0,18000000.0,Rc Strasbourg Alsace,2425
Félix Lemaréchal,Attacking Midfield,21.0,10000000.0,Rc Strasbourg Alsace,2425
Tidiane Diallo,Attacking Midfield,19.0,,Rc Strasbourg Alsace,2425
Sebastian Nanasi,Left Winger,23.0,18000000.0,Rc Strasbourg Alsace,2425
Óscar Perea,Left Winger,19.0,2000000.0,Rc Strasbourg Alsace,2425
Nordine Kandil,Left Winger,23.0,1000000.0,Rc Strasbourg Alsace,2425
Rayane Messi,Left Winger,18.0,800000.0,Rc Strasbourg Alsace,2425
Dilane Bakwa,Right Winger,22.0,25000000.0,Rc Strasbourg Alsace,2425
Samuel Amo-Ameyaw,Right Winger,18.0,4000000.0,Rc Strasbourg Alsace,2425
Ghianny Kodia,Right Winger,17.0,,Rc Strasbourg Alsace,2425
Emmanuel Emegha,Centre-Forward,22.0,25000000.0,Rc Strasbourg Alsace,2425
Milos Lukovic,Centre-Forward,19.0,5000000.0,Rc Strasbourg Alsace,2425
Sékou Mara,Centre-Forward,22.0,5000000.0,Rc Strasbourg Alsace,2425
Moïse Sahi Dion,Centre-Forward,23.0,1000000.0,Rc Strasbourg Alsace,2425
Jérémy Sebas,Centre-Forward,22.0,700000.0,Rc Strasbourg Alsace,2425
Zoumana Diallo,Centre-Forward,20.0,,Rc Strasbourg Alsace,2425
Marco Bizot,Goalkeeper,34.0,3000000.0,Stade Brestois 29,2425
Grégoire Coudert,Goalkeeper,26.0,500000.0,Stade Brestois 29,2425
Noah Jauny,Goalkeeper,20.0,,Stade Brestois 29,2425
Soumaïla Coulibaly,Centre-Back,21.0,8000000.0,Stade Brestois 29,2425
Brendan Chardonnet,Centre-Back,30.0,6000000.0,Stade Brestois 29,2425
Abdoulaye Ndiaye,Centre-Back,23.0,4000000.0,Stade Brestois 29,2425
Julien Le Cardinal,Centre-Back,27.0,2000000.0,Stade Brestois 29,2425
Achraf Dari,Centre-Back,26.0,1500000.0,Stade Brestois 29,2425
Paris Irie,Centre-Back,19.0,,Stade Brestois 29,2425
Raphaël Le Guen,Centre-Back,18.0,,Stade Brestois 29,2425
Bradley Locko,Left-Back,23.0,9000000.0,Stade Brestois 29,2425
Massadio Haïdara,Left-Back,32.0,1500000.0,Stade Brestois 29,2425
Jordan Amavi,Left-Back,31.0,1500000.0,Stade Brestois 29,2425
Justin Bourgault,Left-Back,19.0,800000.0,Stade Brestois 29,2425
Luck Zogbé,Right-Back,20.0,2500000.0,Stade Brestois 29,2425
Kenny Lala,Right-Back,33.0,2000000.0,Stade Brestois 29,2425
Pierre Lees-Melou,Defensive Midfield,32.0,6000000.0,Stade Brestois 29,2425
Edimilson Fernandes,Defensive Midfield,29.0,3000000.0,Stade Brestois 29,2425
Jonas Martin,Defensive Midfield,35.0,600000.0,Stade Brestois 29,2425
Hamidou Makalou,Defensive Midfield,18.0,300000.0,Stade Brestois 29,2425
Mahdi Camara,Central Midfield,27.0,9000000.0,Stade Brestois 29,2425
Hugo Magnetti,Central Midfield,27.0,6000000.0,Stade Brestois 29,2425
Hianga'a Mbock,Central Midfield,25.0,400000.0,Stade Brestois 29,2425
Romain Faivre,Attacking Midfield,26.0,6000000.0,Stade Brestois 29,2425
Kamory Doumbia,Attacking Midfield,22.0,4000000.0,Stade Brestois 29,2425
Noan Geraux,Attacking Midfield,19.0,,Stade Brestois 29,2425
Abdallah Sima,Left Winger,24.0,9000000.0,Stade Brestois 29,2425
Ibrahim Salah,Left Winger,23.0,3000000.0,Stade Brestois 29,2425
Mathias Pereira Lage,Left Winger,28.0,2500000.0,Stade Brestois 29,2425
Léo Botz,Left Winger,20.0,,Stade Brestois 29,2425
Romain Del Castillo,Right Winger,29.0,7000000.0,Stade Brestois 29,2425
Axel Camblan,Right Winger,21.0,500000.0,Stade Brestois 29,2425
Ibrahim Yayiya Kanté,Right Winger,18.0,,Stade Brestois 29,2425
Mama Baldé,Centre-Forward,29.0,4000000.0,Stade Brestois 29,2425
Ludovic Ajorque,Centre-Forward,31.0,4000000.0,Stade Brestois 29,2425
Jérémy Le Douaron,Centre-Forward,27.0,3000000.0,Stade Brestois 29,2425
Saliou Diop,Centre-Forward,20.0,50000.0,Stade Brestois 29,2425
Yehvann Diouf,Goalkeeper,25.0,12000000.0,Stade Reims,2425
Alexandre Olliero,Goalkeeper,29.0,200000.0,Stade Reims,2425
Ludovic Butelle,Goalkeeper,42.0,100000.0,Stade Reims,2425
Emmanuel Agbadou,Centre-Back,28.0,20000000.0,Stade Reims,2425
Joseph Okumu,Centre-Back,28.0,7000000.0,Stade Reims,2425
Cédric Kipré,Centre-Back,28.0,3000000.0,Stade Reims,2425
Malcolm Jeng,Centre-Back,20.0,2000000.0,Stade Reims,2425
Abdoul Koné,Centre-Back,20.0,400000.0,Stade Reims,2425
Kobi Henry,Centre-Back,21.0,100000.0,Stade Reims,2425
Mohamed Ali Diadié,Centre-Back,20.0,,Stade Reims,2425
Sergio Akieme,Left-Back,27.0,7000000.0,Stade Reims,2425
Thibault De Smet,Left-Back,27.0,2500000.0,Stade Reims,2425
Nhoa Sangui,Left-Back,19.0,2500000.0,Stade Reims,2425
Aurélio Buta,Right-Back,28.0,5000000.0,Stade Reims,2425
Hiroki Sekine,Right-Back,22.0,1200000.0,Stade Reims,2425
Maxime Busi,Right-Back,25.0,1000000.0,Stade Reims,2425
Gabriel Moscardo,Defensive Midfield,19.0,8000000.0,Stade Reims,2425
Mory Gbane,Defensive Midfield,24.0,4000000.0,Stade Reims,2425
Amadou Koné,Defensive Midfield,20.0,4000000.0,Stade Reims,2425
Mohamed Bamba,Defensive Midfield,20.0,3000000.0,Stade Reims,2425
Marshall Munetsi,Central Midfield,29.0,15000000.0,Stade Reims,2425
Valentin Atangana,Central Midfield,19.0,10000000.0,Stade Reims,2425
Yaya Fofana,Central Midfield,21.0,4000000.0,Stade Reims,2425
Teddy Teuma,Central Midfield,31.0,3000000.0,Stade Reims,2425
John Patrick,Central Midfield,21.0,1200000.0,Stade Reims,2425
Patrick Zabi,Central Midfield,18.0,100000.0,Stade Reims,2425
Reda Khadra,Attacking Midfield,23.0,2000000.0,Stade Reims,2425
Martin Adeline,Attacking Midfield,21.0,700000.0,Stade Reims,2425
Martial Tia,Attacking Midfield,18.0,300000.0,Stade Reims,2425
Keito Nakamura,Left Winger,24.0,8000000.0,Stade Reims,2425
Mohamed Daramy,Left Winger,23.0,4000000.0,Stade Reims,2425
Mamadou Diakhon,Left Winger,19.0,3000000.0,Stade Reims,2425
Ike Orazi,Left Winger,18.0,100000.0,Stade Reims,2425
Junya Ito,Right Winger,32.0,6000000.0,Stade Reims,2425
Oumar Diakité,Centre-Forward,21.0,6000000.0,Stade Reims,2425
Jordan,Centre-Forward,29.0,3000000.0,Stade Reims,2425
Amine Salama,Centre-Forward,24.0,1500000.0,Stade Reims,2425
Adama Bojang,Centre-Forward,21.0,1000000.0,Stade Reims,2425
Hafiz Umar Ibrahim,Centre-Forward,19.0,500000.0,Stade Reims,2425
Pape Sissoko,Centre-Forward,19.0,100000.0,Stade Reims,2425
Brice Samba,Goalkeeper,31.0,12000000.0,Stade Rennais Fc,2425
Doğan Alemdar,Goalkeeper,22.0,1500000.0,Stade Rennais Fc,2425
Gauthier Gallon,Goalkeeper,32.0,800000.0,Stade Rennais Fc,2425
Steve Mandanda,Goalkeeper,40.0,500000.0,Stade Rennais Fc,2425
Geoffrey Lembet,Goalkeeper,36.0,100000.0,Stade Rennais Fc,2425
Leo Østigård,Centre-Back,25.0,10000000.0,Stade Rennais Fc,2425
Lilian Brassier,Centre-Back,25.0,10000000.0,Stade Rennais Fc,2425
Anthony Rouault,Centre-Back,24.0,10000000.0,Stade Rennais Fc,2425
Jérémy Jacquet,Centre-Back,19.0,10000000.0,Stade Rennais Fc,2425
Alidu Seidu,Centre-Back,25.0,9000000.0,Stade Rennais Fc,2425
Christopher Wooh,Centre-Back,23.0,6000000.0,Stade Rennais Fc,2425
Mikayil Faye,Centre-Back,20.0,6000000.0,Stade Rennais Fc,2425
Warmed Omari,Centre-Back,25.0,3000000.0,Stade Rennais Fc,2425
Abdelhamid Ait Boudlal,Centre-Back,19.0,500000.0,Stade Rennais Fc,2425
Adrien Truffert,Left-Back,23.0,15000000.0,Stade Rennais Fc,2425
Mahamadou Nagida,Left-Back,20.0,800000.0,Stade Rennais Fc,2425
Lorenz Assignon,Right-Back,25.0,9000000.0,Stade Rennais Fc,2425
Hans Hateboer,Right-Back,31.0,2500000.0,Stade Rennais Fc,2425
Azor Matusiwa,Defensive Midfield,27.0,8000000.0,Stade Rennais Fc,2425
Baptiste Santamaria,Defensive Midfield,30.0,7000000.0,Stade Rennais Fc,2425
Seko Fofana,Central Midfield,30.0,10000000.0,Stade Rennais Fc,2425
Ismaël Koné,Central Midfield,23.0,9000000.0,Stade Rennais Fc,2425
Jordan James,Central Midfield,20.0,8000000.0,Stade Rennais Fc,2425
Djaoui Cissé,Central Midfield,21.0,8000000.0,Stade Rennais Fc,2425
Benjamin Bourigeaud,Central Midfield,31.0,7000000.0,Stade Rennais Fc,2425
Glen Kamara,Central Midfield,29.0,5000000.0,Stade Rennais Fc,2425
Naouirou Ahamada,Central Midfield,23.0,3500000.0,Stade Rennais Fc,2425
Joël-Emmanuel Coulibaly,Central Midfield,18.0,,Stade Rennais Fc,2425
Ludovic Blas,Right Midfield,27.0,18000000.0,Stade Rennais Fc,2425
Albert Grønbæk,Attacking Midfield,24.0,11000000.0,Stade Rennais Fc,2425
Ayanda Sishuba,Attacking Midfield,20.0,1500000.0,Stade Rennais Fc,2425
Henrick Do Marcolino,Attacking Midfield,19.0,,Stade Rennais Fc,2425
Jota,Left Winger,26.0,8000000.0,Stade Rennais Fc,2425
Kazeem Olaigbe,Left Winger,22.0,5000000.0,Stade Rennais Fc,2425
Andrés Gómez,Left Winger,22.0,4000000.0,Stade Rennais Fc,2425
Mousa Tamari,Right Winger,28.0,6000000.0,Stade Rennais Fc,2425
Amine Gouiri,Centre-Forward,25.0,30000000.0,Stade Rennais Fc,2425
Arnaud Kalimuendo,Centre-Forward,23.0,22000000.0,Stade Rennais Fc,2425
Kyogo Furuhashi,Centre-Forward,30.0,9000000.0,Stade Rennais Fc,2425
Kader Meïté,Centre-Forward,17.0,5000000.0,Stade Rennais Fc,2425
Henrik Meister,Centre-Forward,21.0,2800000.0,Stade Rennais Fc,2425
Alan Do Marcolino,Centre-Forward,23.0,100000.0,Stade Rennais Fc,2425
Wilson Samaké,Centre-Forward,21.0,100000.0,Stade Rennais Fc,2425
