player_name,position,Age,market_value_eur,club,season
Eduardo Camavinga,Central Midfield,23.0,50000000.0,Real Madrid,2526
Thiago Pitarch,Central Midfield,18.0,20000000.0,Real Madrid,2526
Jorge Cestero,Central Midfield,20.0,7500000.0,Real Madrid,2526
Dani Ceballos,Central Midfield,29.0,7000000.0,Real Madrid,2526
Manuel Ángel,Central Midfield,22.0,5000000.0,Real Madrid,2526
Jude Bellingham,Attacking Midfield,22.0,130000000.0,Real Madrid,2526
Arda Güler,Attacking Midfield,21.0,90000000.0,Real Madrid,2526
César Palacios,Attacking Midfield,21.0,7500000.0,Real Madrid,2526
Vinicius Junior,Left Winger,25.0,140000000.0,Real Madrid,2526
Rodrygo,Right Winger,25.0,45000000.0,Real Madrid,2526
Franco Mastantuono,Right Winger,18.0,45000000.0,Real Madrid,2526
Brahim Díaz,Right Winger,26.0,35000000.0,Real Madrid,2526
Kylian Mbappé,Centre-Forward,27.0,180000000.0,Real Madrid,2526
Gonzalo García,Centre-Forward,22.0,30000000.0,Real Madrid,2526
Aarón Escandell,Goalkeeper,30.0,3000000.0,Real Oviedo,2526
Horațiu Moldovan,Goalkeeper,28.0,1800000.0,Real Oviedo,2526
David Carmo,Centre-Back,26.0,5000000.0,Real Oviedo,2526
Eric Bailly,Centre-Back,32.0,1200000.0,Real Oviedo,2526
David Costas,Centre-Back,31.0,1200000.0,Real Oviedo,2526
Dani Calvo,Centre-Back,32.0,900000.0,Real Oviedo,2526
Javi López,Left-Back,24.0,5000000.0,Real Oviedo,2526
Rahim Alhassane,Left-Back,24.0,1500000.0,Real Oviedo,2526
Nacho Vidal,Right-Back,31.0,1200000.0,Real Oviedo,2526
Lucas Ahijado,Right-Back,31.0,600000.0,Real Oviedo,2526
Nicolás Fonseca,Defensive Midfield,27.0,3000000.0,Real Oviedo,2526
Santiago Colombatto,Defensive Midfield,29.0,2500000.0,Real Oviedo,2526
Leander Dendoncker,Defensive Midfield,31.0,1800000.0,Real Oviedo,2526
Alberto Reina,Central Midfield,28.0,2000000.0,Real Oviedo,2526
Kwasi Sibo,Central Midfield,28.0,1400000.0,Real Oviedo,2526
Santi Cazorla,Central Midfield,41.0,200000.0,Real Oviedo,2526
Luka Ilic,Attacking Midfield,26.0,1400000.0,Real Oviedo,2526
Pablo Agudín,Attacking Midfield,18.0,1000000.0,Real Oviedo,2526
Thiago Fernández,Left Winger,22.0,4500000.0,Real Oviedo,2526
Ilyas Chaira,Left Winger,25.0,4000000.0,Real Oviedo,2526
Brandon Dominguès,Left Winger,26.0,500000.0,Real Oviedo,2526
Ovie Ejaria,Left Winger,28.0,400000.0,Real Oviedo,2526
Haissem Hassan,Right Winger,24.0,3500000.0,Real Oviedo,2526
Federico Viñas,Centre-Forward,27.0,4000000.0,Real Oviedo,2526
Thiago Borbas,Centre-Forward,24.0,3500000.0,Real Oviedo,2526
Álex Forés,Centre-Forward,25.0,700000.0,Real Oviedo,2526
Álex Remiro,Goalkeeper,31.0,9000000.0,Real Sociedad,2526
Unai Marrero,Goalkeeper,24.0,1000000.0,Real Sociedad,2526
Jon Martín,Centre-Back,20.0,25000000.0,Real Sociedad,2526
Igor Zubeldia,Centre-Back,29.0,6000000.0,Real Sociedad,2526
Duje Caleta-Car,Centre-Back,29.0,2800000.0,Real Sociedad,2526
Aritz Elustondo,Centre-Back,32.0,1500000.0,Real Sociedad,2526
Sergio Gómez,Left-Back,25.0,15000000.0,Real Sociedad,2526
Aihen Muñoz,Left-Back,28.0,2500000.0,Real Sociedad,2526
Jon Aramburu,Right-Back,23.0,15000000.0,Real Sociedad,2526
Álvaro Odriozola,Right-Back,30.0,800000.0,Real Sociedad,2526
Jon Gorrotxategi,Defensive Midfield,24.0,25000000.0,Real Sociedad,2526
Beñat Turrientes,Central Midfield,24.0,10000000.0,Real Sociedad,2526
Luka Sucic,Central Midfield,23.0,10000000.0,Real Sociedad,2526
Carlos Soler,Central Midfield,29.0,7000000.0,Real Sociedad,2526
Yangel Herrera,Central Midfield,28.0,6000000.0,Real Sociedad,2526
Arsen Zakharyan,Attacking Midfield,23.0,9000000.0,Real Sociedad,2526
Brais Méndez,Attacking Midfield,29.0,8000000.0,Real Sociedad,2526
Pablo Marín,Attacking Midfield,22.0,7000000.0,Real Sociedad,2526
Ander Barrenetxea,Left Winger,24.0,18000000.0,Real Sociedad,2526
Gonçalo Guedes,Left Winger,29.0,6000000.0,Real Sociedad,2526
Wesley,Left Winger,21.0,4000000.0,Real Sociedad,2526
Takefusa Kubo,Right Winger,25.0,20000000.0,Real Sociedad,2526
Mikel Oyarzabal,Centre-Forward,29.0,25000000.0,Real Sociedad,2526
Orri Óskarsson,Centre-Forward,21.0,20000000.0,Real Sociedad,2526
Jon Karrikaburu,Centre-Forward,23.0,1800000.0,Real Sociedad,2526
Odysseas Vlachodimos,Goalkeeper,32.0,3000000.0,Sevilla Fc,2526
Ørjan Nyland,Goalkeeper,35.0,800000.0,Sevilla Fc,2526
Kike Salas,Centre-Back,24.0,14000000.0,Sevilla Fc,2526
Andrés Castrín,Centre-Back,23.0,6000000.0,Sevilla Fc,2526
Marcão,Centre-Back,30.0,2500000.0,Sevilla Fc,2526
Fábio Cardoso,Centre-Back,32.0,1500000.0,Sevilla Fc,2526
Tanguy Nianzou,Centre-Back,24.0,1200000.0,Sevilla Fc,2526
César Azpilicueta,Centre-Back,36.0,1000000.0,Sevilla Fc,2526
Federico Gattoni,Centre-Back,27.0,800000.0,Sevilla Fc,2526
Oso,Left-Back,22.0,10000000.0,Sevilla Fc,2526
Gabriel Suazo,Left-Back,28.0,6000000.0,Sevilla Fc,2526
José Ángel Carmona,Right-Back,24.0,12000000.0,Sevilla Fc,2526
Juanlu Sánchez,Right-Back,22.0,10000000.0,Sevilla Fc,2526
Lucien Agoumé,Defensive Midfield,24.0,15000000.0,Sevilla Fc,2526
Batista Mendy,Defensive Midfield,26.0,7500000.0,Sevilla Fc,2526
Nemanja Gudelj,Defensive Midfield,34.0,2000000.0,Sevilla Fc,2526
Djibril Sow,Central Midfield,29.0,7500000.0,Sevilla Fc,2526
Manu Bueno,Central Midfield,21.0,1500000.0,Sevilla Fc,2526
Joan Jordán,Central Midfield,31.0,1000000.0,Sevilla Fc,2526
Rubén Vargas,Left Winger,27.0,12000000.0,Sevilla Fc,2526
Chidera Ejuke,Left Winger,28.0,4000000.0,Sevilla Fc,2526
Adnan Januzaj,Right Winger,31.0,1000000.0,Sevilla Fc,2526
Miguel Sierra,Right Winger,21.0,300000.0,Sevilla Fc,2526
Peque Fernández,Second Striker,23.0,3000000.0,Sevilla Fc,2526
Alexis Sánchez,Second Striker,37.0,1200000.0,Sevilla Fc,2526
Akor Adams,Centre-Forward,26.0,15000000.0,Sevilla Fc,2526
Isaac Romero,Centre-Forward,26.0,5000000.0,Sevilla Fc,2526
Neal Maupay,Centre-Forward,29.0,4000000.0,Sevilla Fc,2526
Julen Agirrezabala,Goalkeeper,25.0,9000000.0,Valencia Cf,2526
Stole Dimitrievski,Goalkeeper,32.0,2000000.0,Valencia Cf,2526
Cristian Rivero,Goalkeeper,28.0,100000.0,Valencia Cf,2526
César Tárrega,Centre-Back,24.0,9000000.0,Valencia Cf,2526
José Copete,Centre-Back,26.0,5000000.0,Valencia Cf,2526
Unai Núñez,Centre-Back,29.0,3500000.0,Valencia Cf,2526
Eray Cömert,Centre-Back,28.0,2500000.0,Valencia Cf,2526
Mouctar Diakhaby,Centre-Back,29.0,1500000.0,Valencia Cf,2526
José Gayà,Left-Back,31.0,4000000.0,Valencia Cf,2526
Jesús Vázquez,Left-Back,23.0,4000000.0,Valencia Cf,2526
Thierry Correia,Right-Back,27.0,2500000.0,Valencia Cf,2526
Renzo Saravia,Right-Back,33.0,1400000.0,Valencia Cf,2526
Dimitri Foulquier,Right-Back,33.0,900000.0,Valencia Cf,2526
Pepelu,Defensive Midfield,27.0,8000000.0,Valencia Cf,2526
Guido Rodríguez,Defensive Midfield,32.0,4000000.0,Valencia Cf,2526
Baptiste Santamaria,Defensive Midfield,31.0,2500000.0,Valencia Cf,2526
Javi Guerra,Central Midfield,23.0,25000000.0,Valencia Cf,2526
Filip Ugrinic,Central Midfield,27.0,6000000.0,Valencia Cf,2526
André Almeida,Attacking Midfield,26.0,6000000.0,Valencia Cf,2526
Largie Ramazani,Left Winger,25.0,8000000.0,Valencia Cf,2526
Arnaut Danjuma,Left Winger,29.0,3000000.0,Valencia Cf,2526
Diego López,Right Winger,24.0,9000000.0,Valencia Cf,2526
Luis Rioja,Right Winger,32.0,1800000.0,Valencia Cf,2526
Dani Raba,Second Striker,30.0,1200000.0,Valencia Cf,2526
Hugo Duro,Centre-Forward,26.0,12000000.0,Valencia Cf,2526
Lucas Beltrán,Centre-Forward,25.0,8000000.0,Valencia Cf,2526
Umar Sadiq,Centre-Forward,29.0,4000000.0,Valencia Cf,2526
Luiz Júnior,Goalkeeper,25.0,12000000.0,Villarreal Cf,2526
Arnau Tenas,Goalkeeper,25.0,4000000.0,Villarreal Cf,2526
Diego Conde,Goalkeeper,27.0,3000000.0,Villarreal Cf,2526
Renato Veiga,Centre-Back,22.0,25000000.0,Villarreal Cf,2526
Logan Costa,Centre-Back,25.0,15000000.0,Villarreal Cf,2526
Pau Navarro,Centre-Back,21.0,15000000.0,Villarreal Cf,2526
Rafa Marín,Centre-Back,24.0,12000000.0,Villarreal Cf,2526
Juan Foyth,Centre-Back,28.0,8000000.0,Villarreal Cf,2526
Willy Kambwala,Centre-Back,21.0,3000000.0,Villarreal Cf,2526
Sergi Cardona,Left-Back,26.0,9000000.0,Villarreal Cf,2526
Alfonso Pedraza,Left-Back,30.0,2500000.0,Villarreal Cf,2526
Santiago Mouriño,Right-Back,24.0,20000000.0,Villarreal Cf,2526
Alex Freeman,Right-Back,21.0,3500000.0,Villarreal Cf,2526
Thomas Partey,Defensive Midfield,33.0,2000000.0,Villarreal Cf,2526
Pape Gueye,Central Midfield,27.0,40000000.0,Villarreal Cf,2526
Santi Comesaña,Central Midfield,29.0,8000000.0,Villarreal Cf,2526
Carlos Macià,Central Midfield,17.0,3000000.0,Villarreal Cf,2526
Dani Parejo,Central Midfield,37.0,1000000.0,Villarreal Cf,2526
Alberto Moleiro,Left Winger,22.0,50000000.0,Villarreal Cf,2526
Alfon González,Left Winger,27.0,3000000.0,Villarreal Cf,2526
Hugo López,Left Winger,19.0,1000000.0,Villarreal Cf,2526
Tajon Buchanan,Right Winger,27.0,12000000.0,Villarreal Cf,2526
Nicolas Pépé,Right Winger,31.0,6000000.0,Villarreal Cf,2526
Georges Mikautadze,Centre-Forward,25.0,30000000.0,Villarreal Cf,2526
Tani Oluwaseyi,Centre-Forward,26.0,7000000.0,Villarreal Cf,2526
Ayoze Pérez,Centre-Forward,32.0,5000000.0,Villarreal Cf,2526
Gerard Moreno,Centre-Forward,34.0,2500000.0,Villarreal Cf,2526
