player_name,position,Age,market_value_eur,club,season
Ji-soo Kim,Centre-Back,20.0,600000.0,Brentford Fc,2425
Benjamin Fredrick,Centre-Back,20.0,150000.0,Brentford Fc,2425
Benjamin Arthur,Centre-Back,19.0,,Brentford Fc,2425
Rico Henry,Left-Back,27.0,15000000.0,Brentford Fc,2425
Jayden Meghoma,Left-Back,19.0,500000.0,Brentford Fc,2425
Michael Kayode,Right-Back,20.0,18000000.0,Brentford Fc,2425
Aaron Hickey,Right-Back,23.0,10000000.0,Brentford Fc,2425
Mads Roerslev,Right-Back,26.0,6000000.0,Brentford Fc,2425
Vitaly Janelt,Defensive Midfield,27.0,20000000.0,Brentford Fc,2425
Christian Nørgaard,Defensive Midfield,31.0,11000000.0,Brentford Fc,2425
Yunus Konak,Defensive Midfield,19.0,4500000.0,Brentford Fc,2425
Yegor Yarmolyuk,Central Midfield,21.0,15000000.0,Brentford Fc,2425
Mathias Jensen,Central Midfield,29.0,14000000.0,Brentford Fc,2425
Frank Onyeka,Central Midfield,27.0,7000000.0,Brentford Fc,2425
Josh Dasilva,Central Midfield,26.0,5000000.0,Brentford Fc,2425
Paris Maghoma,Central Midfield,24.0,800000.0,Brentford Fc,2425
Ryan Trevitt,Central Midfield,22.0,275000.0,Brentford Fc,2425
Keane Lewis-Potter,Left Midfield,24.0,23000000.0,Brentford Fc,2425
Mikkel Damsgaard,Attacking Midfield,24.0,28000000.0,Brentford Fc,2425
Fábio Carvalho,Attacking Midfield,22.0,14000000.0,Brentford Fc,2425
Myles Peart-Harris,Attacking Midfield,22.0,900000.0,Brentford Fc,2425
Kevin Schade,Left Winger,23.0,30000000.0,Brentford Fc,2425
Gustavo Nunes,Left Winger,19.0,10000000.0,Brentford Fc,2425
Tony Yogane,Left Winger,19.0,125000.0,Brentford Fc,2425
Bryan Mbeumo,Right Winger,25.0,55000000.0,Brentford Fc,2425
Yoane Wissa,Centre-Forward,28.0,32000000.0,Brentford Fc,2425
Igor Thiago,Centre-Forward,24.0,18000000.0,Brentford Fc,2425
Iwan Morgan,Centre-Forward,19.0,,Brentford Fc,2425
Bart Verbruggen,Goalkeeper,22.0,30000000.0,Brighton And Hove Albion,2425
Carl Rushworth,Goalkeeper,23.0,3000000.0,Brighton And Hove Albion,2425
Jason Steele,Goalkeeper,34.0,1500000.0,Brighton And Hove Albion,2425
Tom McGill,Goalkeeper,25.0,600000.0,Brighton And Hove Albion,2425
Killian Cahill,Goalkeeper,21.0,150000.0,Brighton And Hove Albion,2425
Jan Paul van Hecke,Centre-Back,25.0,32000000.0,Brighton And Hove Albion,2425
Igor Julio,Centre-Back,27.0,20000000.0,Brighton And Hove Albion,2425
Adam Webster,Centre-Back,30.0,11000000.0,Brighton And Hove Albion,2425
Eiran Cashin,Centre-Back,23.0,8000000.0,Brighton And Hove Albion,2425
Lewis Dunk,Centre-Back,33.0,6000000.0,Brighton And Hove Albion,2425
Ruairi McConville,Centre-Back,20.0,1800000.0,Brighton And Hove Albion,2425
Odeluga Offiah,Centre-Back,22.0,600000.0,Brighton And Hove Albion,2425
Ed Turns,Centre-Back,22.0,350000.0,Brighton And Hove Albion,2425
Freddie Simmonds,Centre-Back,17.0,,Brighton And Hove Albion,2425
Pervis Estupiñán,Left-Back,27.0,30000000.0,Brighton And Hove Albion,2425
Ferdi Kadıoğlu,Left-Back,25.0,25000000.0,Brighton And Hove Albion,2425
Jacob Slater,Left-Back,20.0,200000.0,Brighton And Hove Albion,2425
Imari Samuels,Left-Back,22.0,100000.0,Brighton And Hove Albion,2425
Mats Wieffer,Right-Back,25.0,25000000.0,Brighton And Hove Albion,2425
Tariq Lamptey,Right-Back,24.0,11000000.0,Brighton And Hove Albion,2425
Joël Veltman,Right-Back,33.0,4000000.0,Brighton And Hove Albion,2425
Charlie Tasker,Right-Back,19.0,200000.0,Brighton And Hove Albion,2425
Carlos Baleba,Defensive Midfield,21.0,40000000.0,Brighton And Hove Albion,2425
Jack Hinshelwood,Defensive Midfield,20.0,24000000.0,Brighton And Hove Albion,2425
Billy Gilmour,Defensive Midfield,24.0,20000000.0,Brighton And Hove Albion,2425
Yasin Ayari,Central Midfield,21.0,22000000.0,Brighton And Hove Albion,2425
Matt O'Riley,Central Midfield,24.0,22000000.0,Brighton And Hove Albion,2425
Malick Yalcouyé,Central Midfield,19.0,17000000.0,Brighton And Hove Albion,2425
Diego Gómez,Central Midfield,22.0,14000000.0,Brighton And Hove Albion,2425
Jakub Moder,Central Midfield,26.0,12000000.0,Brighton And Hove Albion,2425
Valentín Barco,Central Midfield,20.0,12000000.0,Brighton And Hove Albion,2425
James Milner,Central Midfield,39.0,1000000.0,Brighton And Hove Albion,2425
Jensen Weir,Central Midfield,23.0,350000.0,Brighton And Hove Albion,2425
Joe Knight,Central Midfield,19.0,,Brighton And Hove Albion,2425
Brajan Gruda,Attacking Midfield,21.0,25000000.0,Brighton And Hove Albion,2425
Julio Enciso,Attacking Midfield,21.0,22000000.0,Brighton And Hove Albion,2425
Harry Howell,Attacking Midfield,17.0,,Brighton And Hove Albion,2425
Kaoru Mitoma,Left Winger,28.0,40000000.0,Brighton And Hove Albion,2425
Simon Adingra,Left Winger,23.0,28000000.0,Brighton And Hove Albion,2425
Jeremy Sarmiento,Left Winger,23.0,7000000.0,Brighton And Hove Albion,2425
Cameron Peupion,Left Winger,22.0,225000.0,Brighton And Hove Albion,2425
Yankuba Minteh,Right Winger,20.0,30000000.0,Brighton And Hove Albion,2425
Solly March,Right Winger,30.0,6000000.0,Brighton And Hove Albion,2425
Amario Cozier-Duberry,Right Winger,20.0,2000000.0,Brighton And Hove Albion,2425
João Pedro,Centre-Forward,23.0,50000000.0,Brighton And Hove Albion,2425
Georginio Rutter,Centre-Forward,23.0,32000000.0,Brighton And Hove Albion,2425
Evan Ferguson,Centre-Forward,20.0,25000000.0,Brighton And Hove Albion,2425
Danny Welbeck,Centre-Forward,34.0,5000000.0,Brighton And Hove Albion,2425
Mark O'Mahony,Centre-Forward,20.0,500000.0,Brighton And Hove Albion,2425
Robert Sánchez,Goalkeeper,27.0,20000000.0,Chelsea Fc,2425
Filip Jørgensen,Goalkeeper,23.0,18000000.0,Chelsea Fc,2425
Mike Penders,Goalkeeper,19.0,12000000.0,Chelsea Fc,2425
Gabriel Slonina,Goalkeeper,21.0,3500000.0,Chelsea Fc,2425
Lucas Bergström,Goalkeeper,22.0,700000.0,Chelsea Fc,2425
Marcus Bettinelli,Goalkeeper,33.0,600000.0,Chelsea Fc,2425
Max Merrick,Goalkeeper,19.0,,Chelsea Fc,2425
Ted Curd,Goalkeeper,19.0,,Chelsea Fc,2425
Levi Colwill,Centre-Back,22.0,55000000.0,Chelsea Fc,2425
Renato Veiga,Centre-Back,21.0,25000000.0,Chelsea Fc,2425
Trevoh Chalobah,Centre-Back,25.0,25000000.0,Chelsea Fc,2425
Wesley Fofana,Centre-Back,24.0,25000000.0,Chelsea Fc,2425
Axel Disasi,Centre-Back,27.0,22000000.0,Chelsea Fc,2425
Benoît Badiashile,Centre-Back,24.0,22000000.0,Chelsea Fc,2425
Tosin Adarabioyo,Centre-Back,27.0,20000000.0,Chelsea Fc,2425
Mamadou Sarr,Centre-Back,19.0,20000000.0,Chelsea Fc,2425
Aarón Anselmino,Centre-Back,20.0,8000000.0,Chelsea Fc,2425
Harrison Murray-Campbell,Centre-Back,18.0,500000.0,Chelsea Fc,2425
Kaiden Wilson,Centre-Back,19.0,,Chelsea Fc,2425
Marc Cucurella,Left-Back,26.0,35000000.0,Chelsea Fc,2425
Ben Chilwell,Left-Back,28.0,15000000.0,Chelsea Fc,2425
Ishé Samuels-Smith,Left-Back,19.0,700000.0,Chelsea Fc,2425
Landon Emenalo,Left-Back,17.0,,Chelsea Fc,2425
Malo Gusto,Right-Back,22.0,35000000.0,Chelsea Fc,2425
Reece James,Right-Back,25.0,30000000.0,Chelsea Fc,2425
Josh Acheampong,Right-Back,19.0,8000000.0,Chelsea Fc,2425
Genesis Antwi,Right-Back,18.0,350000.0,Chelsea Fc,2425
Richard Olise,Right-Back,20.0,,Chelsea Fc,2425
Moisés Caicedo,Defensive Midfield,23.0,90000000.0,Chelsea Fc,2425
Roméo Lavia,Defensive Midfield,21.0,40000000.0,Chelsea Fc,2425
Dário Essugo,Defensive Midfield,20.0,20000000.0,Chelsea Fc,2425
Sam Rak-Sakyi,Defensive Midfield,20.0,800000.0,Chelsea Fc,2425
Enzo Fernández,Central Midfield,24.0,75000000.0,Chelsea Fc,2425
Andrey Santos,Central Midfield,21.0,35000000.0,Chelsea Fc,2425
Kiernan Dewsbury-Hall,Central Midfield,26.0,20000000.0,Chelsea Fc,2425
Carney Chukwuemeka,Central Midfield,21.0,18000000.0,Chelsea Fc,2425
Cesare Casadei,Central Midfield,22.0,15000000.0,Chelsea Fc,2425
Mathis Amougou,Central Midfield,19.0,10000000.0,Chelsea Fc,2425
Kiano Dyer,Central Midfield,18.0,,Chelsea Fc,2425
Harvey Vale,Right Midfield,21.0,1500000.0,Chelsea Fc,2425
Cole Palmer,Attacking Midfield,23.0,120000000.0,Chelsea Fc,2425
Omari Kellyman,Attacking Midfield,19.0,1500000.0,Chelsea Fc,2425
Reggie Walsh,Attacking Midfield,16.0,,Chelsea Fc,2425
Jadon Sancho,Left Winger,25.0,28000000.0,Chelsea Fc,2425
Tyrique George,Left Winger,19.0,10000000.0,Chelsea Fc,2425
Mykhaylo Mudryk,Left Winger,24.0,,Chelsea Fc,2425
Pedro Neto,Right Winger,25.0,50000000.0,Chelsea Fc,2425
Noni Madueke,Right Winger,23.0,40000000.0,Chelsea Fc,2425
Ato Ampah,Right Winger,19.0,,Chelsea Fc,2425
João Félix,Second Striker,25.0,20000000.0,Chelsea Fc,2425
João Pedro,Centre-Forward,23.0,50000000.0,Chelsea Fc,2425
Nicolas Jackson,Centre-Forward,24.0,50000000.0,Chelsea Fc,2425
Liam Delap,Centre-Forward,22.0,40000000.0,Chelsea Fc,2425
Christopher Nkunku,Centre-Forward,27.0,35000000.0,Chelsea Fc,2425
Deivid Washington,Centre-Forward,20.0,8000000.0,Chelsea Fc,2425
Marc Guiu,Centre-Forward,19.0,8000000.0,Chelsea Fc,2425
David Datro Fofana,Centre-Forward,22.0,6000000.0,Chelsea Fc,2425
Shumaira Mheuka,Centre-Forward,17.0,800000.0,Chelsea Fc,2425
Dean Henderson,Goalkeeper,28.0,20000000.0,Crystal Palace,2425
Sam Johnstone,Goalkeeper,32.0,6000000.0,Crystal Palace,2425
Matt Turner,Goalkeeper,31.0,2500000.0,Crystal Palace,2425
Joe Whitworth,Goalkeeper,21.0,1700000.0,Crystal Palace,2425
Remi Matthews,Goalkeeper,31.0,400000.0,Crystal Palace,2425
Marc Guéhi,Centre-Back,24.0,45000000.0,Crystal Palace,2425
Joachim Andersen,Centre-Back,29.0,27000000.0,Crystal Palace,2425
Trevoh Chalobah,Centre-Back,25.0,25000000.0,Crystal Palace,2425
Maxence Lacroix,Centre-Back,25.0,25000000.0,Crystal Palace,2425
Chadi Riad,Centre-Back,22.0,15000000.0,Crystal Palace,2425
Chris Richards,Centre-Back,25.0,14000000.0,Crystal Palace,2425
Rob Holding,Centre-Back,29.0,3500000.0,Crystal Palace,2425
Tyrick Mitchell,Left-Back,25.0,25000000.0,Crystal Palace,2425
Ben Chilwell,Left-Back,28.0,15000000.0,Crystal Palace,2425
Daniel Muñoz,Right-Back,29.0,25000000.0,Crystal Palace,2425
Nathaniel Clyne,Right-Back,34.0,1000000.0,Crystal Palace,2425
Caleb Kporha,Right-Back,18.0,1000000.0,Crystal Palace,2425
Joel Ward,Right-Back,35.0,500000.0,Crystal Palace,2425
Adam Wharton,Defensive Midfield,21.0,45000000.0,Crystal Palace,2425
Cheick Doucouré,Defensive Midfield,25.0,25000000.0,Crystal Palace,2425
Jefferson Lerma,Defensive Midfield,30.0,10000000.0,Crystal Palace,2425
David Ozoh,Defensive Midfield,20.0,700000.0,Crystal Palace,2425
Kaden Rodney,Defensive Midfield,20.0,200000.0,Crystal Palace,2425
Will Hughes,Central Midfield,30.0,7000000.0,Crystal Palace,2425
Naouirou Ahamada,Central Midfield,23.0,3500000.0,Crystal Palace,2425
Jeffrey Schlupp,Left Midfield,32.0,3000000.0,Crystal Palace,2425
Eberechi Eze,Attacking Midfield,27.0,55000000.0,Crystal Palace,2425
Daichi Kamada,Attacking Midfield,28.0,12000000.0,Crystal Palace,2425
Matheus França,Attacking Midfield,21.0,10000000.0,Crystal Palace,2425
Justin Devenny,Attacking Midfield,21.0,6000000.0,Crystal Palace,2425
Asher Agbinone,Left Winger,19.0,75000.0,Crystal Palace,2425
Ismaïla Sarr,Right Winger,27.0,25000000.0,Crystal Palace,2425
Romain Esse,Right Winger,20.0,12000000.0,Crystal Palace,2425
Malcolm Ebiowei,Right Winger,21.0,1200000.0,Crystal Palace,2425
Franco Umeh,Right Winger,20.0,75000.0,Crystal Palace,2425
Jean-Philippe Mateta,Centre-Forward,28.0,30000000.0,Crystal Palace,2425
Eddie Nketiah,Centre-Forward,26.0,18000000.0,Crystal Palace,2425
Odsonne Édouard,Centre-Forward,27.0,8000000.0,Crystal Palace,2425
Jordan Ayew,Centre-Forward,33.0,2500000.0,Crystal Palace,2425
Zach Marsh,Centre-Forward,19.0,,Crystal Palace,2425
Jordan Pickford,Goalkeeper,31.0,18000000.0,Everton Fc,2425
João Virgínia,Goalkeeper,25.0,800000.0,Everton Fc,2425
Asmir Begovic,Goalkeeper,38.0,250000.0,Everton Fc,2425
Zan-Luk Leban,Goalkeeper,22.0,150000.0,Everton Fc,2425
Jarrad Branthwaite,Centre-Back,23.0,50000000.0,Everton Fc,2425
James Tarkowski,Centre-Back,32.0,9000000.0,Everton Fc,2425
Michael Keane,Centre-Back,32.0,5000000.0,Everton Fc,2425
Mason Holgate,Centre-Back,28.0,4000000.0,Everton Fc,2425
Reece Welch,Centre-Back,21.0,350000.0,Everton Fc,2425
Bradley Moonan,Centre-Back,19.0,,Everton Fc,2425
Vitaliy Mykolenko,Left-Back,26.0,28000000.0,Everton Fc,2425
Jake O'Brien,Right-Back,24.0,18000000.0,Everton Fc,2425
Nathan Patterson,Right-Back,23.0,15000000.0,Everton Fc,2425
Ashley Young,Right-Back,39.0,500000.0,Everton Fc,2425
Séamus Coleman,Right-Back,36.0,500000.0,Everton Fc,2425
Roman Dixon,Right-Back,20.0,200000.0,Everton Fc,2425
Orel Mangala,Defensive Midfield,27.0,18000000.0,Everton Fc,2425
James Garner,Defensive Midfield,24.0,18000000.0,Everton Fc,2425
Idrissa Gueye,Defensive Midfield,35.0,1500000.0,Everton Fc,2425
Luke Butterfield,Defensive Midfield,21.0,,Everton Fc,2425
Carlos Alcaraz,Central Midfield,22.0,14000000.0,Everton Fc,2425
Tim Iroegbunam,Central Midfield,22.0,9000000.0,Everton Fc,2425
Harrison Armstrong,Central Midfield,18.0,800000.0,Everton Fc,2425
Jenson Metcalfe,Central Midfield,20.0,175000.0,Everton Fc,2425
Callum Bates,Central Midfield,19.0,,Everton Fc,2425
Abdoulaye Doucouré,Attacking Midfield,32.0,7000000.0,Everton Fc,2425
Owen Barker,Attacking Midfield,20.0,,Everton Fc,2425
Dwight McNeil,Left Winger,25.0,25000000.0,Everton Fc,2425
Jack Harrison,Left Winger,28.0,14000000.0,Everton Fc,2425
Isaac Heath,Left Winger,20.0,,Everton Fc,2425
Coby Ebere,Left Winger,19.0,,Everton Fc,2425
Iliman Ndiaye,Right Winger,25.0,22000000.0,Everton Fc,2425
Jesper Lindstrøm,Right Winger,25.0,18000000.0,Everton Fc,2425
Beto,Centre-Forward,27.0,22000000.0,Everton Fc,2425
Dominic Calvert-Lewin,Centre-Forward,28.0,16000000.0,Everton Fc,2425
Armando Broja,Centre-Forward,23.0,12000000.0,Everton Fc,2425
Neal Maupay,Centre-Forward,28.0,8000000.0,Everton Fc,2425
Youssef Chermiti,Centre-Forward,21.0,8000000.0,Everton Fc,2425
Martin Sherif,Centre-Forward,19.0,,Everton Fc,2425
Bernd Leno,Goalkeeper,33.0,10000000.0,Fulham Fc,2425
Steven Benda,Goalkeeper,26.0,1000000.0,Fulham Fc,2425
Joachim Andersen,Centre-Back,29.0,27000000.0,Fulham Fc,2425
Calvin Bassey,Centre-Back,25.0,25000000.0,Fulham Fc,2425
Issa Diop,Centre-Back,28.0,14000000.0,Fulham Fc,2425
Jorge Cuenca,Centre-Back,25.0,5000000.0,Fulham Fc,2425
Sam Amissah,Centre-Back,18.0,,Fulham Fc,2425
Antonee Robinson,Left-Back,27.0,35000000.0,Fulham Fc,2425
Ryan Sessegnon,Left-Back,25.0,15000000.0,Fulham Fc,2425
Kenny Tete,Right-Back,29.0,13000000.0,Fulham Fc,2425
Timothy Castagne,Right-Back,29.0,13000000.0,Fulham Fc,2425
Sander Berge,Defensive Midfield,27.0,25000000.0,Fulham Fc,2425
Andreas Pereira,Central Midfield,29.0,18000000.0,Fulham Fc,2425
Saša Lukić,Central Midfield,28.0,14000000.0,Fulham Fc,2425
Harrison Reed,Central Midfield,30.0,6000000.0,Fulham Fc,2425
Tom Cairney,Central Midfield,34.0,1500000.0,Fulham Fc,2425
Emile Smith Rowe,Attacking Midfield,24.0,30000000.0,Fulham Fc,2425
Josh King,Attacking Midfield,18.0,1000000.0,Fulham Fc,2425
Alex Iwobi,Left Winger,29.0,28000000.0,Fulham Fc,2425
Reiss Nelson,Left Winger,25.0,16000000.0,Fulham Fc,2425
Willian,Left Winger,36.0,750000.0,Fulham Fc,2425
Martial Godo,Left Winger,22.0,600000.0,Fulham Fc,2425
Harry Wilson,Right Winger,28.0,15000000.0,Fulham Fc,2425
Adama Traoré,Right Winger,29.0,9000000.0,Fulham Fc,2425
Rodrigo Muniz,Centre-Forward,24.0,20000000.0,Fulham Fc,2425
Jay Stansfield,Centre-Forward,22.0,11000000.0,Fulham Fc,2425
Raúl Jiménez,Centre-Forward,34.0,5000000.0,Fulham Fc,2425
Carlos Vinícius,Centre-Forward,30.0,3500000.0,Fulham Fc,2425
