player_name,position,Age,market_value_eur,club,season
Dimitrios Stamatakis,Goalkeeper,22.0,200000.0,Ca Osasuna,2425
Rafa Fernández,Goalkeeper,21.0,25000.0,Ca Osasuna,2425
Enzo Boyomo,Centre-Back,23.0,20000000.0,Ca Osasuna,2425
Jorge Herrando,Centre-Back,24.0,4000000.0,Ca Osasuna,2425
Alejandro Catena,Centre-Back,30.0,3000000.0,Ca Osasuna,2425
Unai García,Centre-Back,33.0,800000.0,Ca Osasuna,2425
Ismael Sierra,Centre-Back,22.0,200000.0,Ca Osasuna,2425
Abel Bretones,Left-Back,24.0,4000000.0,Ca Osasuna,2425
Juan Cruz,Left-Back,32.0,1500000.0,Ca Osasuna,2425
Jesús Areso,Right-Back,25.0,12000000.0,Ca Osasuna,2425
Nacho Vidal,Right-Back,30.0,1800000.0,Ca Osasuna,2425
Rubén Peña,Right-Back,33.0,1200000.0,Ca Osasuna,2425
Iñigo Arguibide,Right-Back,20.0,200000.0,Ca Osasuna,2425
Lucas Torró,Defensive Midfield,30.0,3000000.0,Ca Osasuna,2425
Iker Muñoz,Defensive Midfield,22.0,3000000.0,Ca Osasuna,2425
Jon Moncayola,Central Midfield,27.0,7000000.0,Ca Osasuna,2425
Pablo Ibáñez,Central Midfield,26.0,2000000.0,Ca Osasuna,2425
Asier Osambela,Central Midfield,20.0,500000.0,Ca Osasuna,2425
Jon García,Central Midfield,22.0,300000.0,Ca Osasuna,2425
Aimar Oroz,Attacking Midfield,23.0,15000000.0,Ca Osasuna,2425
Moi Gómez,Attacking Midfield,31.0,2000000.0,Ca Osasuna,2425
Javi Martínez,Attacking Midfield,25.0,800000.0,Ca Osasuna,2425
Bryan Zaragoza,Left Winger,23.0,12000000.0,Ca Osasuna,2425
José Manuel Arnáiz,Left Winger,30.0,1500000.0,Ca Osasuna,2425
Rubén García,Right Winger,31.0,2000000.0,Ca Osasuna,2425
Iker Benito,Right Winger,22.0,1500000.0,Ca Osasuna,2425
Kike Barja,Right Winger,28.0,1500000.0,Ca Osasuna,2425
Ante Budimir,Centre-Forward,33.0,5000000.0,Ca Osasuna,2425
Raúl García,Centre-Forward,24.0,3000000.0,Ca Osasuna,2425
Sixtus Ogbuehi,Centre-Forward,22.0,200000.0,Ca Osasuna,2425
Carlos Lumbreras,Centre-Forward,20.0,150000.0,Ca Osasuna,2425
Juan Soriano,Goalkeeper,27.0,1000000.0,Cd Leganes,2425
Marko Dmitrovic,Goalkeeper,33.0,800000.0,Cd Leganes,2425
Alvin Abajas,Goalkeeper,22.0,100000.0,Cd Leganes,2425
Guillermo Ruiz,Goalkeeper,21.0,,Cd Leganes,2425
Jackson Porozo,Centre-Back,24.0,2000000.0,Cd Leganes,2425
Jorge Sáenz,Centre-Back,28.0,1500000.0,Cd Leganes,2425
Sergio González,Centre-Back,33.0,800000.0,Cd Leganes,2425
Matija Nastasić,Centre-Back,32.0,800000.0,Cd Leganes,2425
Aritz Arambarri,Centre-Back,27.0,600000.0,Cd Leganes,2425
Lalo Aguilar,Centre-Back,23.0,300000.0,Cd Leganes,2425
